,listing_id,id,date,reviewer_id,reviewer_name,comments,polarity_value,neg,pos,neu,compound
2232,74715,297438358,2018/7/28,114669915,Ahmed,"Wooow, I loved my stay at Walter's house he and Amanda were like my family in Melbourne, I always felt it is my home, they offered us a lot of things, helped us a lot, and the house is clean and relaxing. Excellent for students or business travelers.
I highly recommend this place for anyone one. ","{'neg': 0.0, 'neu': 0.705, 'pos': 0.295, 'compound': 0.9571}",0.0,0.295,0.705,0.9571
2233,74959,296901,2011/6/4,540373,Gail,"A truely amazing, welcoming and great apartment.  A fantastic place to stay for Port Melbourne/Melbourne - thoroughly recommend it :o)","{'neg': 0.0, 'neu': 0.349, 'pos': 0.651, 'compound': 0.9664}",0.0,0.651,0.349,0.9664
2234,74959,435485,2011/8/10,892973,Ian,"A great location and a great host! Linda laid on everything I needed, even lent me a spare phone so I could use my  Aussie Sim card which was invaluable, gave me the roam of the house but also left me to my own devices and didn't crowd, it was a really enjoyable experience, my first with airbnb and one I look forward to repeating...","{'neg': 0.0, 'neu': 0.85, 'pos': 0.15, 'compound': 0.8652}",0.0,0.15,0.85,0.8652
2235,74959,563763,2011/9/24,239686,Celeste & G,"Wow, I had an amazing introduction to Melbourne staying at Linda's beautiful place. She was warm and welcoming and extremely helpful with finding an apartment. She introduced me to her lovely friends and really made me feel part of an amazing community. I thank you so much Linda for your generosity and love!
The hardest thing was leaving her beautiful home. I will never forget my experience there. Her house is decorated with such creative design. Filled with light and color. The bed was so soft and warm, I slept like a baby. 
Definitely one of the best places in Melbourne@","{'neg': 0.0, 'neu': 0.561, 'pos': 0.439, 'compound': 0.9956}",0.0,0.439,0.561,0.9956
2236,74959,746470,2011/11/27,1313614,Peter,"Exceeded all my expectations. Lovely, charming hostess who made me feel very welcome. Nothing was too much trouble. Excellent accommodation in every respect. Location, location, location, only 8 minutes by light rail to the city. Highly recommended. ","{'neg': 0.052, 'neu': 0.563, 'pos': 0.384, 'compound': 0.9523}",0.052,0.384,0.563,0.9523
2237,74959,888125,2012/1/29,1261339,Sandra,"Linda is an excellent host.  She is so knowledgeable about everthing ""Melbourne"" (and all of Australia for that matter), and gave us such good information when we were planning our many activities. The location is fabulous!  Downtown Melbourne is a quick tram ride away and seemingly endless beaches are 1/2 a block down the street.  Shopping and restaurants are also within walking distance.  We loved every minute of our stay and hope to return again.","{'neg': 0.033, 'neu': 0.77, 'pos': 0.196, 'compound': 0.9348}",0.033,0.196,0.77,0.9348
2238,74959,2563625,2012/10/9,3589978,Wendy,Linda is a really great host and does her best to make you feel at home. She is very friendly and helpful with everything. The apartment is fabulous and is in a an ideal location. I would definitely choose this place again and highly recommend it.,"{'neg': 0.0, 'neu': 0.561, 'pos': 0.439, 'compound': 0.9807}",0.0,0.439,0.561,0.9807
2239,74959,3310894,2013/1/8,4401294,Diane,"This was our first Air BNB stay and couldn't of been happier. Linda was the perfect host, very accomodating and made us feel so welcome in her magnificent home.  Perfect location, so close to the city, beaches and fantastic restaurants, bars etc. Thank you again Linda, hopefully we'll get the chance to stay again in the future. Best regards to Buddy the dog also.  ","{'neg': 0.032, 'neu': 0.621, 'pos': 0.347, 'compound': 0.9806}",0.032,0.347,0.621,0.9806
2240,74959,3385483,2013/1/21,4592125,Carolyn,"Amazing!  Linda is a lovely and generous host and Buddy, the dog, was delightful.  We had a wonderful four days in Melb in Linda's welcoming home.  If you want to stay in luxury in a modern conversion of an old warehouse Linda's place is first choice.  We even tried out the swimming pool and did a few laps.  Location is brilliant - walking distance to loads of pubs, cafes and restaurants, a bike ride along the beach front to St Kilda and a short tram ride to Melb central.","{'neg': 0.0, 'neu': 0.735, 'pos': 0.265, 'compound': 0.9792}",0.0,0.265,0.735,0.9792
2241,74959,3615482,2013/2/26,1349989,Lesley,Unfortunately Linda was not at her home when I stayed but it is a beautiful clean well equipped home close to amenities. I used it like I would my own home and was very comfortable. Linda left lots of instructions and phone numbers incase there were any problems and information re transport etc. ,"{'neg': 0.078, 'neu': 0.627, 'pos': 0.294, 'compound': 0.9472}",0.078,0.294,0.627,0.9472
2242,74959,3847495,2013/3/20,826265,Joana,"Such a great host and amazing loft, thanks a million Linda!","{'neg': 0.0, 'neu': 0.351, 'pos': 0.649, 'compound': 0.902}",0.0,0.649,0.351,0.902
2243,74959,4880710,2013/5/30,6416598,Caleb,Had an excellent stay and would highly recommend this accommodation.,"{'neg': 0.0, 'neu': 0.552, 'pos': 0.448, 'compound': 0.7574}",0.0,0.448,0.552,0.7574
2244,74959,7642802,2013/9/28,7687037,Roy,"I stayed with Linda Loose in her lovely townhouse for a week, and it was a total success. Linda is an amazing and amusing host. The house is even better than in the photos, and it is located in a really good position for visitors. It is perhaps 100 yards from the beach, which stretches into the distance for miles. It is about 5 minutes away from the Port Melbourne  tram stop that goes every 6-12 minutes to the CBD; and 15 minutes in the other direction is the South Melbourne Beach tramstop to the other side of town, galleries etc. Inbetween there is Bay Street with shops, and many cafes and restaurants.
In summary, this is a tremendous place for a temprary home, either for business or tourism. Unqualified recommendation!","{'neg': 0.032, 'neu': 0.824, 'pos': 0.144, 'compound': 0.95}",0.032,0.144,0.824,0.95
2245,74959,8940248,2013/11/26,2318607,Fiona,"Absolutely amazing and I highly recommend you stay with Linda & Buddy in Port Melbourne! 

Linda's home is just gorgeous and has everything one could need for overnight accommodation and more!. The bed is superbly comfortable and the room was perfect. Everything was super clean and comfy. Buddy, Linda's dog, is an absolute delight and extremely charming.  

Linda is really close to the port, shops and freeway taking you to the airport and there was easy parking out the front. 

Linda was a fantastic host, very flexible and helped me when I wasn't feeling very well. She is a very easy person to talk with, hang out with and she made me feel so at home at her place. ","{'neg': 0.023, 'neu': 0.666, 'pos': 0.311, 'compound': 0.992}",0.023,0.311,0.666,0.992
2246,74959,9503713,2013/12/31,9932806,Anna-Maija,"Lindas home is really luxury and she is a warmhearted and relaxed hostess. We enjoyed our 8 days in Port Melbourne, including xmas, so very much. We hope to come back some day!","{'neg': 0.0, 'neu': 0.679, 'pos': 0.321, 'compound': 0.9145}",0.0,0.321,0.679,0.9145
2247,74959,9649521,2014/1/4,10322356,Robert,"Linda is a perfect host. She was delightfully welcoming, and great for some tips and advice on the neighbourhood. A very clean and comfortable stay, with great public transport access. And the beach at the end of the street.","{'neg': 0.0, 'neu': 0.545, 'pos': 0.455, 'compound': 0.9778}",0.0,0.455,0.545,0.9778
2248,74959,9760527,2014/1/8,10468242,Michelle,"Beautiful house with a lovely dog- Buddy. Me and my mum had the most wonderful stay here, Linda gave us the most freedom to enjoy the house and all the facilities are of highest standard.

The beauty of this place is that you could enjoy the serenity of Port Melbourne while having an easy access to CBD in 15 minutes by tram.

I'm happy to have made friends with Linda and Buddy and this is more than just a stay. 

We'd be right back!","{'neg': 0.0, 'neu': 0.661, 'pos': 0.339, 'compound': 0.9898}",0.0,0.339,0.661,0.9898
2249,74959,9923431,2014/1/20,8460599,Kathleen,"Linda is the perfect host! Her greeting was warm and welcoming, as is her beautiful home. My room was extremely comfortable and very attractive. The bathroom has a great shower, luxurious towels and a choice of toiletries. The welcome pack is comprehensive and packed with useful information. Linda has to be one of the easiest people in the world to get along with. We had some great chats and lots of laughs! Thank you Linda for making me feel so much at home!","{'neg': 0.0, 'neu': 0.583, 'pos': 0.417, 'compound': 0.9929}",0.0,0.417,0.583,0.9929
2250,74959,10067662,2014/1/28,10245588,Ravi,"Linda was a great host, and her home was lovely. The room had everything I needed (great bed, TV, ample space) and the washroom was huge. 

Everything was very clean, which is always important (well, for me!). 

Got a chance to speak to Linda and enjoyed my time with her. 

Getting into the centre of town was easy. Hop on the 109 tram a few minutes walk away and within 15 minutes you can get trams to anywhere else. 

When next in Melbourne, I wouldn't hesitate to stay with Linda again. If the room is free! 

","{'neg': 0.0, 'neu': 0.737, 'pos': 0.263, 'compound': 0.9796}",0.0,0.263,0.737,0.9796
2251,74959,10742005,2014/3/5,11528774,Melissa,"Incredibly generous and fun hostess. House in the best area for everything-beach, restaurants, bars, city, transport. Broke my ankle whilst in Melbourne. So many stairs at Linda's, so settled on her couch downstairs! Nothing is too much trouble!! ","{'neg': 0.108, 'neu': 0.65, 'pos': 0.241, 'compound': 0.8286}",0.108,0.241,0.65,0.8286
2252,74959,11128104,2014/3/22,4062597,Sandie,"We loved living in Port Melbourne where we had the best of both worlds.  From your front door just turn right and you are a two minute stroll from the beach, the boardwalk and the best Italian breakfast in town.  Turn left and you can see the bright lights of the Central Business District, just a short tram or bus ride away.  Linda was a most generous host; warm and friendly and open, keen to help us enjoy Melbourne and encouraging us to feel at home in her beautiful house. We could not have done better. We should have stayed longer.","{'neg': 0.019, 'neu': 0.668, 'pos': 0.313, 'compound': 0.9894}",0.019,0.313,0.668,0.9894
2253,74959,12646763,2014/5/6,14707572,Ashley,"Had an excellent time with Linda (and Buddy).

A seriously cool and unique architecturally designed house. Plenty of space, lovely comfy bed, great kitchen. Located close to close to the beach and a 5 min walk to the Port Melbourne Tram.

Linda was a great host who made every effort to make my stay comfortable. She had plenty of helpful and interesting advice. We enjoyed several meals together and had plenty of great chats.

Linda accepted me on very short notice and able to accommodate my arrival time in the late evening.

My first airbnb experience but now I can feel confident jumping online and making more airbnb bookings.","{'neg': 0.011, 'neu': 0.756, 'pos': 0.232, 'compound': 0.9705}",0.011,0.232,0.756,0.9705
2254,74959,13329684,2014/5/25,34623,Francesca,"Linda's place was great! Very convenient location, super clean and comfortable. Linda is also a great host, accommodating but not intrusive. Everything was very organised. I look forward to staying with her again.","{'neg': 0.0, 'neu': 0.685, 'pos': 0.315, 'compound': 0.8742}",0.0,0.315,0.685,0.8742
2255,74959,13636853,2014/6/1,15506896,Elizabeth,"Well!!....where to begin.  Right from the moment I knocked on Linda's front door she made me feel not just like a boarder in her home but a very welcome guest.  Linda was  warm and friendly and had a wealth of information on where everything was in the area.  Linda's luxurious home was a welcome haven and a treat to come back to each day.  Never a Hotel again for me when I'm in Melbourne..... it will always be at Linda's beautiful comfortable first class home!!
Oh... and I mustn't forget ""Buddy"" who never says no to a walk along the glorious beach front just metres from your doorstep if you're up for it. Libby
","{'neg': 0.011, 'neu': 0.669, 'pos': 0.32, 'compound': 0.9932}",0.011,0.32,0.669,0.9932
2256,74959,13907510,2014/6/8,12066320,Imogen,"As soon as I arrived Linda made sure to make me feel very welcome and at home. Her house is beautiful in the great location of Port Melbourne, right next to the beach. A short distance from the city via public transport, it is a great place to relax after a busy day out seeing all the attractions Melbourne has to offer!

I'd recommend her place to anyone, but be warned you'll struggling to say goodbye to her lovely dog Buddy. ","{'neg': 0.067, 'neu': 0.696, 'pos': 0.237, 'compound': 0.92}",0.067,0.237,0.696,0.92
2257,74959,14071908,2014/6/11,15655897,Sheliosa,The reservation was canceled 14 days before arrival. This is an automated posting.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,1.0,0.0
2258,74959,43297444,2015/8/18,40396160,Eugene,"Linda was a wonderful host. Her home is very comfortable, clean and modern. Great central heating as we visited during the winter months. It is located close to shops, cafes , trams and opposite the beach. Everything is within walking distance. A great conversationalist with a very interesting background and a great sense of humour. ","{'neg': 0.0, 'neu': 0.594, 'pos': 0.406, 'compound': 0.9829}",0.0,0.406,0.594,0.9829
2259,74959,47315011,2015/9/17,18333933,Dan,"Linda was a great host.  Her home is lovely and in a great location.  She was flexible, and arranged it so that I could get the key a day early as she wasn't home for the first night.  And I had an opportunity to play her piano and almost feel like I was home.  The bottom line was it was a great visit!","{'neg': 0.0, 'neu': 0.651, 'pos': 0.349, 'compound': 0.9769}",0.0,0.349,0.651,0.9769
2260,74959,48331862,2015/9/25,3658988,Shaughan, I immediately felt right at home at Linda's and  thoroughly enjoyed hanging out with her and Boof the wonder dog. The townhouse is true to name and in a great location in Port Melbourne. Watching X factor on the lounge with Linda was like being with an old friend.  A great experience all round.,"{'neg': 0.0, 'neu': 0.684, 'pos': 0.316, 'compound': 0.9652}",0.0,0.316,0.684,0.9652
2261,74959,49280487,2015/10/2,44967562,John,"Linda was the warmest of hosts and the photographs really do not do justice to her beautiful home. The room and private bathroom are spacious, comfortable and luxurious - but it feels like you are at home rather than in a 5 star hotel. Linda is so welcoming and helpful, she has so many resources available for anyone than is new to Melbourne. The location is perfect, close to the beach and the tram. Great restaurants nearby. It is a very friendly house indeed and I will be recommending my friends to stay.","{'neg': 0.016, 'neu': 0.656, 'pos': 0.328, 'compound': 0.9903}",0.016,0.328,0.656,0.9903
2262,74959,51959313,2015/10/25,1939329,Clarence,"My stay at Linda's was an absolutely amazing one. From the moment I stepped in the door, Linda and her enthusiastic dog Boof welcomed me with great energy!

The house is stunning, inside and out, and the location is a beautiful contrast from the CBD. Every night I come home from work, I feel like I'm going on vacation. I really enjoyed the strength of community in the area as neighbours look out for another and most of the cafes in the area have a strong connection with their visitors. 

Linda is a fantastic host and there was never a dull moment as we shared many nights chatting and laughing away and watching television. Linda is always there to answer any concerns and questions and also does not hesitate to introduce you to her friends, making you feel a great sense of belonging and home and I couldn't be more grateful! 

I cannot recommend her enough. Since leaving, I find myself daydreaming that I will get a chance to come back in the future.
","{'neg': 0.025, 'neu': 0.687, 'pos': 0.288, 'compound': 0.9943}",0.025,0.288,0.687,0.9943
2263,74959,52772961,2015/11/1,8090043,Adrian,Linda was always available and very friendly. The house was in an excellent location with a great room and guest bathroom. Staying with Linda was a great experience.,"{'neg': 0.0, 'neu': 0.588, 'pos': 0.412, 'compound': 0.9468}",0.0,0.412,0.588,0.9468
2264,74959,54752562,2015/11/23,9971822,Gabrielle,Linda is a wonderful host and I felt at home from the very minute she greeted me at my car. My room was fabulous with a comfy bed and air con. It was lovely to have my own bathroom with very luxurious towels. I loved Linda's company she is very friendly and made me feel right at home. The area is great too walking distance to the beach and the shops. I highly recommend. ,"{'neg': 0.0, 'neu': 0.687, 'pos': 0.313, 'compound': 0.9814}",0.0,0.313,0.687,0.9814
2265,74959,57120618,2015/12/22,25339688,David,"The best part Of my last trip on melbourne is...... You.
Everything is just perfect!!! Location, room, bathroom, equipments....
linda is not just your host, she Will be your new friend..
See you soon","{'neg': 0.0, 'neu': 0.785, 'pos': 0.215, 'compound': 0.8682}",0.0,0.215,0.785,0.8682
2266,74959,58172003,2016/1/1,47502293,Saber,"Stayed at Linda's lovely place for three nights in December 2015. The tastefully decorated bedroom, private bathroom and the rest the house are very clean and well kept. The level of cleaness and overall quality is equivalent to that of a 4 or 5 star hotel.

The location is within 5 minutes walk to the lovely port Melbourne beach. There are nearby cafes just down the street and around the tram station.

Going to downtown Melbourne from the accommodation is straight forward thanks to the nearby tram.

Linda's kindness and hospitality is what made my stay uniquely pleasant. She made me feel at home and was extremely helpful from the day I arrived. Linda provided me with her very kind support even after my departure by helping me with logistics and luggage.

Last but not least, Buff the dog is one of the most well behaved and fun dogs that I hangout with. Its a great fun to have him around.

Thank you so much dear Linda for your wonderful hospitality and hope to see you again soon.


Saber.","{'neg': 0.0, 'neu': 0.725, 'pos': 0.275, 'compound': 0.9947}",0.0,0.275,0.725,0.9947
2267,74959,60294960,2016/1/21,10999069,Miranda,"I had a great time!! Linda is super friendly, a warm and sweet person. It really felt as 'my house is yours'! The house & the room are amazing! Clean, open, fully equipped with all you can think of and the location is perfect. Close to beach and centre (by tram). 
I would recommend anyone to stay here when visiting Melbourne. Thanks for everything Linda!","{'neg': 0.0, 'neu': 0.603, 'pos': 0.397, 'compound': 0.986}",0.0,0.397,0.603,0.986
2268,74959,60507561,2016/1/24,38223602,Chris,"Linda a very warm and hospitable person, her beautifully designed townhouse just wonderful. Situated close to the ferry terminal, close to cafes, food stores and a tram stop to the city, so ideal in so many ways. Our room spacious, air conditioned (silent too), roomy cupboards and luxurious sheets and towels.....the bathroom terrific, and all else there really great. Linda helpful with any info we needed, her company so bubbly and enjoyable,  as were her friends we met  on our last night there. We felt both welcomed and valued as friends. A really top place to stay with a perfect hostess. ","{'neg': 0.017, 'neu': 0.635, 'pos': 0.348, 'compound': 0.9916}",0.017,0.348,0.635,0.9916
2269,74959,61961711,2016/2/9,6059519,Tatjana,"Linda has a terrific home! The room is fully equipped, you'll get your own bathroom, there is a veranda, access to a pool AND there is the cutest dog alive living there! Luckily for me the dog was included in the package! It was almost a therapeutical stay! The house is located very close to the beach/peer, tram/bus and cafe/boutiques. The area is perfect for those who love quite and calm stay but will have the opportunity to go to BCD whenever they want. 
Linda is an amazing hostess. The whole experience will make you feel home and you might never leave :)","{'neg': 0.027, 'neu': 0.737, 'pos': 0.236, 'compound': 0.9668}",0.027,0.236,0.737,0.9668
2270,74959,63325601,2016/2/22,18333933,Dan,"This is the second time I've stayed with Linda.  She makes it very easy when you arrive to get the keys and become familiar with her beautiful home.  The location is great -- only a block from the beach in Port Melbourne.  The room has everything you need including solid internet, and the house is modern, clean, and everything you could wish for in a short or longer stay.  Highly recommended.","{'neg': 0.034, 'neu': 0.725, 'pos': 0.241, 'compound': 0.9467}",0.034,0.241,0.725,0.9467
2271,74959,63709859,2016/2/26,38063069,Theodoor,"After having spent a couple of days at the beginning of our holidays at her neighbor, we now spent a couple of days with Linda at the end of our holidays. Same experience very nice place, very nice neighborhood and great hospitality from Linda. Our last (drinking) evening with Linda, Tarni and friends was a very enjoyable one. No reason to go back to cold Amsterdam, but ,,,,,,,. Thank you all, Theo and Marjon.","{'neg': 0.021, 'neu': 0.762, 'pos': 0.217, 'compound': 0.9171}",0.021,0.217,0.762,0.9171
2272,74959,64907920,2016/3/9,18623124,Diana,"I can't think how my experience at Linda's apartment could be improved on ... the stay was a treat of good design, good taste and and good times! 

Linda is a professional but relaxed and interesting hostess with the happy knack of making you truly welcome in her home. Her dog 'Boof', an inky bundle of black curls, is a joyful character and likewise her friends were accommodating and easy company.  On the practical side, the facilities in the apartment are top quality and spotless. The location is easily accessible to the Airport or CBD.  But don't overlook the local neighborhood, Marissa's Italian mama vibe at the Cafe on the corner, the endless beach, nearby eateries, great wine bars and Thai style spa's... hard to beat! ","{'neg': 0.01, 'neu': 0.648, 'pos': 0.342, 'compound': 0.9951}",0.01,0.342,0.648,0.9951
2273,74959,66183601,2016/3/20,15456847,Ilona & Andy,"Linda is a fabulous host and her home is beautiful, comfortable and in an excellent. We enjoyed our stay enourmously - thank you so much!","{'neg': 0.0, 'neu': 0.455, 'pos': 0.545, 'compound': 0.9656}",0.0,0.545,0.455,0.9656
2274,74959,67698098,2016/3/30,20981729,Jason,"Linda is a great hostess.  She is warm, relaxed and gracious.  She has an amazing group of friends who are all lovely and welcoming. The accommodation is extremely comfortable with an absolutely wonderful shower, nice linens and good bed.  The neighborhood is great.  There is a really nice beach just down the block and a good selection of stores and restaurants within easy walking distance.  Access to the CBD is a short and pleasant tram ride away.  Staying with Linda was a great experience, this accommodation makes a perfect base for exploring Melbourne.","{'neg': 0.022, 'neu': 0.5, 'pos': 0.478, 'compound': 0.996}",0.022,0.478,0.5,0.996
2275,74959,71858973,2016/4/29,2974325,Bond,"Great listing,  highly recommended!  One of the best Airbnbs I have stayed in!  It was also very affordable","{'neg': 0.0, 'neu': 0.561, 'pos': 0.439, 'compound': 0.8996}",0.0,0.439,0.561,0.8996
2276,74959,74770503,2016/5/16,2709476,Loredana,"Linda is a fabulous host. Her beautifully designed home is just wonderful! Plenty of space, great kitchen, comfy bed.. and a piano <3 :) A very clean and comfortable stay with the beach at the end of the street and a short walk to the Port Melbourne Tram Station.

One of the best Airbnbs I have stayed in. Thank you Linda for your wonderful hospitality. Say hi to Boof :)","{'neg': 0.0, 'neu': 0.564, 'pos': 0.436, 'compound': 0.9912}",0.0,0.436,0.564,0.9912
2277,74959,85798658,2016/7/13,2974325,Bond,Great stay as always!! Highly recommended!!,"{'neg': 0.0, 'neu': 0.352, 'pos': 0.648, 'compound': 0.8106}",0.0,0.648,0.352,0.8106
2278,74959,106636248,2016/10/7,82962391,Sophie,"Linda is absolutely lovely! I got a bit lost on the trams, and she came and picked me up from the tram station. Staying with Linda was like staying with a friend. I was more than comfortable at her place, and she was so helpful with everything, I would recommend her to everyone! If I'm ever in Melbourne without a place to stay again, I will definitely book in with Linda. She has a fantastic place, in a lovely area, and so close to the tram stop thats only about 15 mins to the CBD. And her pup Boof is sweet as! (I even met Boof's brother Eddy, who is also sweet as!).
This was my first stay at an Airbnb, and it was absolutely perfect!!!","{'neg': 0.03, 'neu': 0.693, 'pos': 0.276, 'compound': 0.9895}",0.03,0.276,0.693,0.9895
2279,74959,109472738,2016/10/21,63970171,Elise,"Wow! I was surprised. Given I've never stayed with a stranger before in an Airbnb, I was a little concerned but wanted to give it a try. I adore Linda. What an amazing woman with so much warmth, energy and life experience. I stayed up watching renovation shows with her and relishing her company. Linda's home is just beautiful and the pictures do not do it justice. Rapt with my experience and meeting an inspirational woman along the way. Thank you Linda for welcoming me into your home. ","{'neg': 0.032, 'neu': 0.602, 'pos': 0.366, 'compound': 0.9908}",0.032,0.366,0.602,0.9908
2280,74959,109997178,2016/10/23,59257320,Megan & Bastian,"It was our first time using Airbnb, and Linda's house has set the bar very high! The house is an amazing restored warehouse, high ceilings, lots of artwork. Our room was very clean and the bed was the best we have slept in! The shower was also a high point! Linda was lovely - very welcoming and made is feel at home - and we loved Boof! Would have liked to spend more time there. We would highly recommend staying here!!","{'neg': 0.0, 'neu': 0.69, 'pos': 0.31, 'compound': 0.9849}",0.0,0.31,0.69,0.9849
2281,74959,121064353,2016/12/13,100828579,Julie,"This place is a unique opportunity to experience life in one of Melbourne most scenic and relaxed areas. An amazing home with everything you could possibly need and a bit extra! It allows you to relax as well as having plenty to do in a most convenient location, close to all Melbourne has to offer. Your host ""Linda"" is a most charming and interesting individual who is a delight to know. I would not hesitate in highly recommending this accommodation on all levels!","{'neg': 0.0, 'neu': 0.705, 'pos': 0.295, 'compound': 0.9807}",0.0,0.295,0.705,0.9807
2282,74959,121768818,2016/12/18,103477186,Anna,"Delightful, what an amazing BNB. Words like friendly, welcoming, warm, Quirky (copy) come to mind. And our host inspiring and most informative of local precinct and history of ""Port"". We will be back....thank you Linda.","{'neg': 0.0, 'neu': 0.573, 'pos': 0.427, 'compound': 0.9633}",0.0,0.427,0.573,0.9633
2283,74959,122193867,2016/12/21,69158156,Karen,"This is an amazing house , the interior is beautifully designed, perfectly situated close to the port, beach, local trams and shops of every description, but on a quiet and peaceful road.","{'neg': 0.0, 'neu': 0.691, 'pos': 0.309, 'compound': 0.8922}",0.0,0.309,0.691,0.8922
2284,74959,128447167,2017/1/24,58521297,Michael,Great stay. Linda is a really bubbly welcoming host. She made me feel very welcome. The place is amazing. Not your usual airbnb stay.   Will definite stay here again. ,"{'neg': 0.0, 'neu': 0.583, 'pos': 0.417, 'compound': 0.9475}",0.0,0.417,0.583,0.9475
2285,74959,128832525,2017/1/27,47361423,Robin,Linda is a great host. The room is comfortable and the amenities first class. Loved the big shower head! ,"{'neg': 0.0, 'neu': 0.564, 'pos': 0.436, 'compound': 0.9117}",0.0,0.436,0.564,0.9117
2286,74959,131940974,2017/2/14,58521297,Michael,"This is the second time I've stayed here. I find it clean, comfortable, and easy to get to. Linda is very hospitable and easy to talk to. ","{'neg': 0.0, 'neu': 0.651, 'pos': 0.349, 'compound': 0.8957}",0.0,0.349,0.651,0.8957
2287,74959,135196476,2017/3/3,28526953,Kathleen,"Linda's home is just as you see it on-site.  Welcoming, bright and easy to be in.  Linda is a great host, taking care of what you may need, advising best cafes, restaurants etc.  We would have absolutely no hesitation in staying with Linda again.  ","{'neg': 0.081, 'neu': 0.583, 'pos': 0.336, 'compound': 0.9462}",0.081,0.336,0.583,0.9462
2288,74959,140268480,2017/3/28,121163156,Thaniya,Linda's place is a great place to stay with a wonderful host ,"{'neg': 0.0, 'neu': 0.506, 'pos': 0.494, 'compound': 0.8316}",0.0,0.494,0.506,0.8316
2289,74959,153329023,2017/5/20,122444146,Kieron,"Linda goes above and beyond to make you feel welcomed into her home. The accomodation is great and the amenities are very upscale, If you want a quiet but vibrant neighbourhood with great restaurants and spots to have a quiet drink this is your port of call.

I can't recommend this accomodation enough and will be staying here again in the future. Thank you again Linda.

Kieron.","{'neg': 0.034, 'neu': 0.726, 'pos': 0.241, 'compound': 0.9454}",0.034,0.241,0.726,0.9454
2290,74959,187906068,2017/8/28,147141068,Wendy,"Linda's Airbnb was all we could have asked for and more.
She made us feel totally at home in her lovely abode.  
Buff the Spoodle is a delight.
An extremely comfortable bed; Spacious own bathroom; ideal breakfast with tea and coffee making facilities plus the use of her expansive kitchen.
We sat  around and enjoyed the footy with Linda and her friend and she even treated me to a very nice cocktail.
We highly recommend this address for a stay in Melbourne.  The local area has a lot to offer and a tram into the city is a 5 min. walk away, all very convenient. It is quiet and scenic if one takes a 2 min. walk to the waterfront, with a great variety of cafes and restaurants close by.","{'neg': 0.0, 'neu': 0.781, 'pos': 0.219, 'compound': 0.9851}",0.0,0.219,0.781,0.9851
2291,74959,198878344,2017/9/30,105049361,Scott,"Linda is a great host. Her house is fantastic, close to transport and shops.

I highly recommend to any traveller or couple who are looking for a high level of accommodation with all the mod cons in a great location close to the city with a very helpful and accommodating host.

I look forward to future stays.","{'neg': 0.0, 'neu': 0.722, 'pos': 0.278, 'compound': 0.9564}",0.0,0.278,0.722,0.9564
2292,74959,205851060,2017/10/23,59955696,Linda,"Linda is a wonderful host, her home is beautiful, stylish and quirky with outstanding facilities. Fabulous shower, gorgeous bedroom with a very comfy bed, access to wifi and TVs. 
Linda is available if you need her, and welcomes you to share her home, but is also respectful of your privacy. 
We loved staying with Linda and hope to visit again soon. Highly recommended to anyone planning a stay in Melbourne.","{'neg': 0.0, 'neu': 0.642, 'pos': 0.358, 'compound': 0.9823}",0.0,0.358,0.642,0.9823
2293,74959,208727535,2017/11/2,138828889,David,"Linda's place is special.  Great location - so close to beach and Bay St shops and restaurants.  Spacious and stylish - with a most welcoming and engaging host.  Linda is outgoing, thoughtful and made me feel relaxed and 'at home'.
Her placed has a great history - being a part of the Swallow Biscuit factory complex, and converted by a very clever architect.  Quiet bedroom has very high quality bed and fittings.  In all, it was great to meet Linda and share a few evenings in her home.","{'neg': 0.0, 'neu': 0.668, 'pos': 0.332, 'compound': 0.9865}",0.0,0.332,0.668,0.9865
2294,74959,227745734,2018/1/16,57844802,Jan,Linda offers a very friendly and warm welcome in a beautiful home and a lovely location. She is very adaptable and accommodating and the whole experience is top class. ,"{'neg': 0.0, 'neu': 0.524, 'pos': 0.476, 'compound': 0.9528}",0.0,0.476,0.524,0.9528
2295,74959,229495511,2018/1/24,160887618,Lynn,This is an excellent location. Easy to get around and close to make connections for getting into town. Linda Is a very good hostess,"{'neg': 0.0, 'neu': 0.671, 'pos': 0.329, 'compound': 0.8687}",0.0,0.329,0.671,0.8687
2296,74959,233070151,2018/2/7,94223669,Caro,"Linda was such a perfect, lovely host. Her townhouse is wonderful and perfectly located in Port Melbourne. It was an amazing stay with her and her lovely dog! I could recommend this place whole-heartedly.","{'neg': 0.0, 'neu': 0.492, 'pos': 0.508, 'compound': 0.9794}",0.0,0.508,0.492,0.9794
2297,74959,246680951,2018/3/25,168829193,Annette,Thank you.  Perfect location to the GP.,"{'neg': 0.0, 'neu': 0.446, 'pos': 0.554, 'compound': 0.7351}",0.0,0.554,0.446,0.7351
2298,74959,305759913,2018/8/11,77812229,Joanne,"Linda is an excellent host,  providing a comfortable place to stay in a great location. The bed and amenities were very comfortable and clean, and met my needs, and she made me feel very welcome. ","{'neg': 0.0, 'neu': 0.567, 'pos': 0.433, 'compound': 0.9668}",0.0,0.433,0.567,0.9668
